"tweet_id","in_reply_to_status_id","in_reply_to_user_id","timestamp","source","text","retweeted_status_id","retweeted_status_user_id","retweeted_status_timestamp","expanded_urls"
"865982653064937476","865979573674049537","834134874470625280","2017-05-20 17:28:48 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@SapphireMae13 Well mainly because they're western; I'm stereotypical 🙄.","","","",""
"865978970575175680","865978137775099904","834134874470625280","2017-05-20 17:14:10 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@SapphireMae13 One of two things; magic or they got shot. I don't really remember seeing guns anywhere in the series though. That's how I see it..","","","",""
"865977533308837889","865976562415538181","834134874470625280","2017-05-20 17:08:27 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@SapphireMae13 That's a bummer...It's even more surreal that both of them died.","","","",""
"865975386668236800","865964706003070984","834134874470625280","2017-05-20 16:59:55 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@SapphireMae13 Did we ever get insight as to what happened to them?","","","",""
"865962008860086276","865961798410919936","2349008779","2017-05-20 16:06:46 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@SamuraiGroll ""Awkward"" is an understatement haha","","","",""
"865960910799740928","","","2017-05-20 16:02:24 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","If Rainbow Dash's parents were my parents, I wouldn't even live to see 18.","","","",""
"865955601368707073","865955381494898688","2349008779","2017-05-20 15:41:18 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@SamuraiGroll Paper plates, bitch! 😏","","","",""
"865955301303996419","","","2017-05-20 15:40:07 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I wish people would scream over me like that. #MLPseason7 #Goals","","","",""
"865832984724766721","","","2017-05-20 07:34:04 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jaded...stuck...sad...stressed...miserable....I feel GREAT...","","","",""
"865809839288713216","","745608207993712640","2017-05-20 06:02:06 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@EGS_Mackenzie Taaakkkeee myyyy haaannnnddd....take my whole life too.....","","","",""
